ID_VENTE|CD_PRODUIT|QTE_VENTE|PRIX_VENTE|PRIX_ACHAT
ID-2014-SC20695144-41837|OFF-ST-6251|2|6.975|5.58
MX-2013-LS1720082-41471|OFF-PA-4482|3|9.5877|7.67016
MX-2012-FH1435012-41267|OFF-PA-5848|1|19.932|15.9456
MX-2014-KN1645082-41770|FUR-FU-5737|5|43.902|35.1216
MX-2015-VD2167082-42312|OFF-ST-6026|7|5.412|4.3296
MX-2015-NP1832531-42200|OFF-SU-2989|3|22.896|18.3168
MX-2014-DR1294039-41838|FUR-CH-5440|1|27.228|21.7824
US-2013-FM1421518-41321|TEC-AC-5193|13|19.6|15.68
MX-2013-FM1438036-41543|OFF-EN-3102|3|17.925|14.34
SG-2015-AJ945111-42265|OFF-AR-3494|5|11.94|9.552
EZ-2015-CH207032-42063|OFF-AR-3532|10|12.76|10.208
EZ-2015-CH207032-42063|OFF-LA-3323|1|6.5175|5.214
CA-2014-JD15895140-41664|FUR-TA-3768|4|95.8595|76.6876
CM-2013-LP708022-41625|TEC-MA-5495|2|25.35|20.28
ES-2013-MH1762045-41489|FUR-FU-5734|2|6.984|5.5872
CA-2014-JD15895140-41664|OFF-ST-5765|2|61.24|48.992
ES-2014-NP18685139-41709|OFF-ST-4028|3|6.84|5.472
CA-2012-JD15895140-41109|OFF-ST-4752|4|178.47|142.776
CA-2014-JD15895140-41830|FUR-CH-4661|2|204.003|163.2024
CA-2015-JD589523-42297|OFF-AR-3545|3|8.766|7.0128
CA-2014-JD15895140-41888|FUR-FU-4761|5|20.7|16.56
ES-2015-SC2080048-42265|OFF-LA-3262|4|3.496|2.7968
MX-2012-CM1238551-40916|OFF-BI-6374|2|8.8395|7.0716
MX-2014-TN2104082-41641|OFF-AR-6117|5|10.152|8.1216
MX-2013-SP2062082-41294|OFF-BI-2901|3|43.4265|34.7412
US-2012-JB15400101-40999|FUR-CH-5372|8|33.804|27.0432
MX-2012-DJ1351039-41178|FUR-CH-5457|4|52.857|42.2856
MX-2015-MY1829582-42321|FUR-FU-5728|6|43.98|35.184
US-2013-SC2084518-41636|TEC-AC-5199|3|37.8102|30.24816
ES-2014-AD1018048-41658|FUR-FU-3030|2|29.1|23.28
SY-2012-AH465126-41082|TEC-PH-3139|8|27.252|21.8016
ES-2012-BD11320139-41020|OFF-AR-5911|7|4.806|3.8448
IT-2015-CS1195091-42239|OFF-SU-4128|4|6.759|5.4072
CA-2012-JD15895140-41011|TEC-PH-6097|3|7.992|6.3936
AU-2014-CK23258-41934|OFF-AR-5926|2|3.708|2.9664
ID-2015-CR1262559-42053|OFF-SU-6173|4|12.592|10.0736
CA-2014-JD15895140-41837|OFF-PA-4781|2|5.344|4.2752
ES-2014-HK14890139-41989|OFF-PA-5891|5|7.248|5.7984
CA-2013-JD15895140-41620|OFF-PA-6468|7|48.94|39.152
CA-2014-JD15895140-41830|FUR-FU-3939|4|16.528|13.2224
ID-2014-KH1636059-41941|OFF-BI-3252|2|5.76|4.608
CA-2014-JD15895140-41837|TEC-AC-4877|3|30.392|24.3136
CA-2012-JD15895140-40993|TEC-AC-5899|1|22.1|17.68
TO-2014-NS8640131-41840|OFF-ST-5691|3|42.201|33.7608
CA-2012-JD15895140-41109|TEC-AC-5181|3|20.97|16.776
CA-2014-JD15895140-41664|FUR-FU-6227|1|36.784|29.4272
MX-2013-YS2188093-41566|FUR-CH-5446|2|57.36|45.888
MX-2012-JL1517582-41163|TEC-AC-5221|5|42.039|33.6312
MX-2012-QJ1925582-40949|OFF-EN-4454|4|13.7115|10.9692
MX-2015-GH1466518-42292|FUR-CH-5449|12|38.176|30.5408
IN-2012-AB1006059-41060|FUR-CH-4559|6|39.156|31.3248
ES-2013-CC1210045-41278|OFF-LA-3313|2|4.296|3.4368
ID-2014-DB132107-41934|OFF-SU-2995|9|38.6946|30.95568
NI-2012-EH399095-41073|FUR-FU-3942|3|35.69|28.552
KZ-2012-LD685568-41040|OFF-AR-3552|2|14.58|11.664
ES-2015-MZ17335120-42181|OFF-SU-4978|4|8.118|6.4944
RW-2012-MD7350109-41059|OFF-SU-4314|5|3.688|2.9504
ID-2014-MZ1751558-41681|OFF-LA-6062|2|5.706|4.5648
IN-2013-MK1816092-41390|TEC-AC-5860|3|21.088|16.8704
IN-2015-MP18175144-42328|OFF-BI-4812|1|5.094|4.0752
IN-2014-RA19915113-41682|OFF-LA-4680|2|3.024|2.4192
ID-2014-TB21280130-41884|FUR-FU-3955|1|10.14|8.112
CA-2014-JD15895140-41941|OFF-PA-6493|1|18.97|15.176
MX-2015-CM1219093-42369|OFF-SU-4982|3|6.78|5.424
MX-2013-AC1061539-41529|OFF-BI-2900|4|15.777|12.6216
MX-2014-CS1195039-41769|FUR-CH-5808|1|127.6425|102.114
MX-2012-PG1882082-41208|OFF-PA-4149|3|8.541|6.8328
MX-2015-RE1940539-42110|OFF-PA-4176|4|8.704|6.9632
US-2013-SK1999055-41430|FUR-FU-6255|2|42.804|34.2432
IT-2015-AR10345104-42340|TEC-AC-5127|2|14.8995|11.9196
IN-2015-AJ1094558-42278|FUR-CH-5808|4|127.6425|102.114
CA-2014-JD15895140-41837|OFF-AR-4010|2|5.952|4.7616
CA-2014-JD15895140-41664|OFF-BI-4367|4|3.234|2.5872
ID-2012-DG1330027-41250|OFF-ST-5695|8|17.1435|13.7148
ES-2012-JM1525064-41131|OFF-AR-3540|2|11.82|9.456
ES-2012-LB16735125-40998|FUR-FU-4037|5|33.084|26.4672
EG-2015-LC688538-42160|OFF-BI-4823|6|6.45|5.16
ID-2012-LC1693092-41151|FUR-CH-5448|5|102.8643|82.29144
ES-2015-LS1697548-42316|TEC-PH-5830|3|19.953|15.9624
IN-2014-LS172307-41954|OFF-FA-3022|8|5.176|4.1408
MO-2013-LS724586-41290|OFF-SU-4305|1|21.48|17.184
MX-2015-MO1780036-42171|OFF-LA-3297|1|6.2169|4.97352
IN-2015-PC190007-42137|OFF-EN-4903|3|4.428|3.5424
IN-2014-PC190007-41870|OFF-EN-3671|3|10.8|8.64
CA-2013-JD15895140-41620|OFF-PA-6484|2|6.48|5.184
MX-2013-SE2011028-41435|OFF-FA-6206|9|5.8194|4.65552
IN-2013-TM2101058-41532|OFF-FA-5467|3|5.544|4.4352
MX-2015-OT1873082-42105|OFF-FA-5474|3|6.012|4.8096
US-2012-SN2071055-41254|FUR-CH-5368|5|18.384|14.7072
CA-2014-JD15895140-41941|FUR-FU-4331|3|7.76|6.208
ET-2012-AJ96043-41081|OFF-ST-5707|4|37.296|29.8368
CA-2014-JD15895140-41941|OFF-PA-6587|2|6.48|5.184
ES-2012-BT1130548-41234|TEC-AC-5133|4|18.612|14.8896
IN-2015-GM1468027-42005|OFF-LA-3263|2|6.645|5.316
IN-2013-JO1514558-41336|OFF-FA-2941|1|6.732|5.3856
IR-2014-JO514560-41899|OFF-EN-4916|7|14.868|11.8944
IT-2015-JW15955124-42227|TEC-AC-3384|4|46.134|36.9072
IN-2012-JP1613527-41080|OFF-SU-4322|11|14.112|11.2896
TU-2014-MT7815134-41773|OFF-ST-6261|2|122.49|97.992
ES-2014-NC1834045-41802|OFF-AR-3456|4|10.572|8.4576
TU-2014-RP9855134-41969|OFF-ST-4259|5|54.936|43.9488
ID-2013-SC20260102-41431|OFF-PA-4177|7|26.919|21.5352
CA-2012-JD15895140-41109|OFF-PA-6521|3|4.784|3.8272
UP-2015-TB11190137-42025|OFF-ST-5697|4|8.928|7.1424
ES-2014-VG2179045-41823|OFF-ST-4095|4|14.67|11.736
MX-2014-LC171405-41726|FUR-BO-3896|4|48.828|39.0624
MX-2013-RB1933082-41628|OFF-ST-6057|1|32.62|26.096
MX-2014-JL1513036-41856|OFF-SU-4988|5|11.568|9.2544
MX-2014-FW1439593-41769|TEC-AC-5880|2|21.0705|16.8564
MX-2012-LR1703539-41271|TEC-AC-4178|3|51.786|41.4288
ES-2015-AH1012045-42057|OFF-BI-6377|5|3.465|2.772
ZA-2012-AH690147-40950|OFF-ST-5693|1|42.624|34.0992
CA-2015-JD589523-42297|OFF-BI-3739|3|4.38|3.504
TU-2015-BH1710134-42181|OFF-ST-4293|3|30.4167|24.33336
CA-2014-JD15895140-41941|OFF-BI-3306|1|14.28|11.424
IT-2015-CG1252045-42319|OFF-FA-5477|5|10.242|8.1936
CA-2014-JD15895140-41837|OFF-EN-5619|1|1.632|1.3056
IN-2015-CD1279078-42122|OFF-EN-3661|3|25.4265|20.3412
MZ-2014-EH400587-41748|FUR-BO-3647|2|50.412|40.3296
CA-2012-JD15895140-41109|OFF-AR-5328|2|3.28|2.624
CA-2014-JD15895140-41837|OFF-BI-5670|5|3.23|2.584
CG-2014-JM586533-41907|OFF-AR-5921|2|14.8995|11.9196
ES-2015-LC16930139-42031|OFF-EN-5022|2|8.382|6.7056
IN-2012-PJ188357-41202|OFF-ST-6230|4|11.02|8.816
IT-2012-RB1957091-41240|OFF-AR-5921|5|14.8995|11.9196
CA-2015-JD589523-42297|OFF-BI-6397|3|1.197|0.9576
CA-2012-JD15895140-41011|OFF-FA-6129|2|21.104|16.8832
IN-2014-SC2069527-41880|OFF-PA-4150|2|8.514|6.8112
MX-2012-SS2014082-41178|OFF-SU-4120|1|13.65|10.92
MX-2012-VP2173082-41101|OFF-SU-4305|1|21.48|17.184
US-2013-EC140505-41574|FUR-CH-4523|1|27.828|22.2624
MX-2014-DP1339082-41993|OFF-AR-3534|4|4.41|3.528
MX-2014-EL1373531-41777|OFF-BI-6370|5|7.864|6.2912
MX-2015-TT2122036-42109|FUR-CH-4629|3|18.96|15.168
ES-2014-AA1064564-41692|OFF-AR-3544|1|15.44|12.352
ES-2014-BC1112514-41843|OFF-AR-6126|4|13.41|10.728
ES-2014-CV12295139-41711|OFF-EN-4433|2|5.202|4.1616
ES-2014-DB1327045-41689|OFF-AR-3498|2|6.048|4.8384
MX-2013-DL1333018-41405|OFF-FA-2944|8|7.02|5.616
IN-2013-ED13885144-41549|OFF-SU-4136|4|12.501|10.0008
CA-2014-JD15895140-41975|OFF-SU-2997|9|6.512|5.2096
IN-2014-GT147107-41893|OFF-ST-5696|1|12.288|9.8304
ES-2015-IM1505545-42063|OFF-PA-4469|13|11.868|9.4944
ES-2015-KM1637591-42236|FUR-CH-5366|2|32.3|25.84
EZ-2015-LS694532-42363|OFF-BI-3255|3|19.32|15.456
MX-2015-PB1915028-42309|TEC-AC-5205|4|93.393|74.7144
IN-2012-PB192107-41158|OFF-FA-6200|4|9.99|7.992
CA-2014-JD15895140-41837|OFF-BI-6412|5|0.964|0.7712
ID-2012-RW1969059-41200|FUR-FU-5734|6|6.984|5.5872
IN-2014-VW2177527-41986|OFF-BI-2898|5|4.653|3.7224
MX-2014-YS2188051-41821|OFF-SU-2968|2|14.88|11.904
MX-2013-SC2084531-41528|OFF-EN-4924|2|20.169|16.1352
IN-2013-AC1061592-41618|OFF-SU-4316|5|6.176|4.9408
ES-2014-CC12475139-41991|OFF-FA-2943|4|9.75|7.8
ES-2013-DP1316564-41278|OFF-BI-2900|2|15.777|12.6216
CA-2012-JD15895140-41011|OFF-AR-5291|1|4.464|3.5712
TU-2015-GA4725134-42299|OFF-PA-6602|5|22.485|17.988
IN-2014-KB165857-41809|OFF-BI-4830|5|2.776|2.2208
CA-2014-JH15910140-41941|TEC-PH-3017|2|125.99|100.792
ES-2014-MC1810045-41781|OFF-BI-3246|3|7.02|5.616
US-2015-JH15910140-42328|FUR-TA-3557|1|146.05|116.84
EZ-2014-RR931532-41906|OFF-ST-5697|1|8.928|7.1424
CA-2013-JH15910140-41530|FUR-FU-4024|2|43.31|34.648
CA-2013-JH591023-41380|OFF-ST-5695|5|17.1435|13.7148
CM-2014-TP1156522-41989|OFF-ST-6248|5|53.844|43.0752
MX-2014-CB1202593-41912|OFF-AP-3860|3|10.144|8.1152
MX-2015-PS1897051-42195|OFF-AR-3497|2|3.96|3.168
US-2015-AG10330143-42167|OFF-FA-5482|2|6.804|5.4432
ES-2015-AI10855139-42284|OFF-LA-5385|4|3.3|2.64
ES-2012-CT1199514-41027|OFF-AR-3460|4|8.703|6.9624
ES-2014-CP12340120-41738|OFF-SU-4308|1|11.172|8.9376
CA-2014-JH15910140-41941|OFF-ST-5595|4|15.51|12.408
CA-2013-JH15910140-41437|TEC-PH-6091|6|20.994|16.7952
IT-2015-GA1451591-42347|OFF-BI-4812|5|5.094|4.0752
RS-2014-GT4710108-41800|OFF-BI-2897|3|4.545|3.636
ES-2013-GT1475545-41597|OFF-LA-4695|11|4.476|3.5808
IT-2015-IM1507091-42329|OFF-AR-3537|3|10.548|8.4384
ID-2015-KT164657-42272|OFF-BI-4830|1|2.776|2.2208
US-2015-JH15910140-42153|TEC-PH-6093|3|13.592|10.8736
CA-2013-JH15910140-41530|OFF-PA-6503|4|9.99|7.992
ID-2012-SH20635102-41227|OFF-EN-4917|1|16.284|13.0272
CA-2015-JH15910140-42137|OFF-LA-3223|3|3.69|2.952
IS-2012-TS1108563-40970|TEC-AC-5200|4|36.88|29.504
MX-2013-NP1867082-41464|OFF-EN-5041|5|10.2237|8.17896
MX-2014-AG1076539-41887|OFF-AR-6128|9|14.283|11.4264
MX-2014-CD1192082-41998|OFF-SU-6163|1|14.148|11.3184
MX-2013-BG1103582-41480|OFF-BI-3724|6|19.692|15.7536
MO-2012-AS1009086-41188|TEC-AC-5206|6|54.3144|43.45152
IN-2013-AS1024058-41580|OFF-FA-3044|2|5.58|4.464
SU-2015-BW1200122-42236|OFF-AR-3447|9|21.48|17.184
US-2014-JH15910140-41919|OFF-BI-3259|2|1.731|1.3848
TZ-2012-CJ1875129-41163|OFF-PA-5893|5|8.31|6.648
ES-2014-CM1238564-41787|TEC-CO-3605|5|75.82596|60.660768
CA-2013-JB15925140-41632|TEC-MA-6220|5|319.992|255.9936
CA-2012-JB15925140-41247|OFF-AP-4239|4|41.71|33.368
IN-2015-DR129407-42207|OFF-FA-5465|7|7.956|6.3648
ES-2014-DA1345048-41913|OFF-PA-3989|2|13.527|10.8216
US-2012-DW1348055-41000|TEC-CO-3703|2|57.47976|45.983808
IT-2014-EM13960104-41907|OFF-BI-2881|1|8.874|7.0992
KE-2013-EM414069-41338|OFF-BI-2918|5|1.788|1.4304
SG-2013-EB4170111-41629|OFF-ST-4296|4|16.938|13.5504
IN-2015-HJ1487578-42291|TEC-AC-4154|2|12.519|10.0152
IR-2015-JG511560-42248|OFF-ST-5693|4|42.624|34.0992
ID-2015-JF1519059-42166|TEC-AC-4157|1|25.488|20.3904
LY-2014-JM565574-41892|OFF-SU-2996|5|24.66|19.728
ID-2014-JB16000102-41654|OFF-LA-6050|1|3.15|2.52
CA-2013-JB15925140-41632|FUR-FU-4233|5|22.72|18.176
IN-2015-KB165857-42040|OFF-SU-4991|8|13.041|10.4328
IN-2014-MJ1774027-41936|FUR-FU-6276|1|8.43|6.744
TU-2012-MT8070134-41066|OFF-ST-5703|4|84.276|67.4208
PU-2015-NF847553-42326|TEC-MA-6146|6|14.904|11.9232
CA-2013-JB15925140-41632|OFF-PA-6358|3|4.73|3.784
CA-2013-JB15925140-41632|OFF-AR-6104|2|16.98|13.584
CA-2013-JB15925140-41632|OFF-BI-4837|3|13.184|10.5472
ES-2014-SD2048545-41749|OFF-ST-4060|5|10.188|8.1504
NI-2013-VP1173095-41361|OFF-ST-6046|8|59.526|47.6208
ID-2015-VP2176088-42082|FUR-CH-4655|2|304.76|243.808
CA-2013-JB15925140-41632|OFF-FA-5461|3|3.49|2.792
US-2014-SJ2050098-41908|OFF-EN-3089|1|7.7592|6.20736
MX-2014-SE2011082-41894|OFF-AP-4496|2|16.32|13.056
US-2013-AC1042082-41371|FUR-FU-4086|1|51.057|40.8456
MX-2014-HG1484565-41912|OFF-PA-4004|7|14.176|11.3408
MX-2014-CM1219082-41982|OFF-LA-4555|4|6.0738|4.85904
MX-2015-JG1580582-42328|OFF-AP-4492|2|28.716|22.9728
MX-2012-MY1738031-41086|OFF-LA-6051|1|4.356|3.4848
MX-2015-TA2138582-42272|OFF-AR-5919|1|9.804|7.8432
MX-2012-MC1813082-41227|OFF-ST-4284|1|17.361|13.8888
US-2013-JB15925140-41620|TEC-AC-3086|6|6.99|5.592
ES-2014-CR1258048-41825|OFF-PA-6618|2|8.334|6.6672
ES-2015-JB1540064-42166|OFF-FA-6194|4|3.152|2.5216
CG-2013-KC625533-41592|OFF-BI-6397|3|1.197|0.9576
ES-2015-PG1889545-42346|OFF-BI-3249|1|3.429|2.7432
ES-2013-RF1984014-41515|OFF-ST-5710|3|31.08|24.864
IT-2015-SB2018564-42234|OFF-AR-3477|2|15.786|12.6288
TU-2015-TT11220134-42026|FUR-CH-4697|8|25.173|20.1384
MX-2013-CR1273018-41522|OFF-SU-6160|7|25.06|20.048
US-2014-JK1532536-41704|OFF-EN-4442|3|20.544|16.4352
MX-2014-TT2146018-41811|OFF-PA-6613|4|7.353|5.8824
US-2015-SC2084582-42125|FUR-CH-5452|6|36.684|29.3472
MX-2015-TS2165518-42270|OFF-BI-6372|2|17.01|13.608
MX-2015-LB1673539-42326|OFF-PA-6611|5|3.608|2.8864
IN-2015-AC104507-42361|OFF-FA-2948|8|6.3441|5.07528
IN-2014-BT1168078-41817|OFF-LA-3299|2|5.58|4.464
IN-2015-BM1178527-42329|OFF-FA-2954|4|11.2|8.96
ES-2015-CH1207045-42173|OFF-SU-6174|2|8.124|6.4992
US-2013-JS15940140-41290|FUR-FU-4038|4|72.784|58.2272
UZ-2015-DK2835142-42262|FUR-CH-5756|8|18.693|14.9544
US-2014-JS15940140-41796|OFF-ST-4027|4|31.152|24.9216
AG-2015-DS31803-42046|OFF-AR-6127|1|18.276|14.6208
CA-2015-JS594023-42346|OFF-ST-6228|2|6.6|5.28
CA-2014-JS15940140-41906|OFF-PA-6527|2|3.984|3.1872
MZ-2015-HG484587-42194|OFF-AR-3555|3|25.89|20.712
IN-2015-JE1547527-42169|OFF-FA-5482|1|6.804|5.4432
IN-2014-JM1565527-41851|FUR-BO-5768|12|89.352|71.4816
CA-2014-JS15940140-41906|FUR-FU-4022|2|3.5|2.8
ID-2012-SC20050102-40917|OFF-FA-6193|4|7.36|5.888
ES-2012-SW2045564-40947|OFF-FA-6184|9|9.135|7.308
ID-2015-ST2053059-42302|FUR-CH-4560|10|26.704|21.3632
ID-2014-TA21385102-41654|FUR-CH-5457|7|52.857|42.2856
IT-2012-TT2146048-41033|OFF-PA-4004|3|14.176|11.3408
MX-2012-LT1676593-40931|OFF-SU-6161|6|19.7835|15.8268
MX-2013-PO1886582-41553|OFF-BI-2884|7|12.192|9.7536
US-2015-SP2065018-42173|TEC-CO-4765|1|98.052|78.4416
US-2014-DM1352582-41993|TEC-AC-5887|4|11.07|8.856
MX-2014-JR1570039-41955|OFF-ST-6025|1|2.88|2.304
MX-2015-MV1748582-42168|OFF-BI-2896|1|6.66|5.328
ES-2014-AA1037564-42003|OFF-ST-6067|3|14.553|11.6424
ES-2013-AR1051064-41441|OFF-EN-4904|1|4.788|3.8304
TO-2015-AB600131-42299|OFF-LA-6062|4|5.706|4.5648
CG-2015-AF87033-42357|OFF-AR-3467|1|5.238|4.1904
IN-2014-BW110657-41963|OFF-SU-2990|4|18.3762|14.70096
IR-2014-BO142560-41830|OFF-AP-3861|7|15.444|12.3552
IT-2013-CC1214548-41315|OFF-ST-5686|6|7.191|5.7528
RO-2014-CV2295107-41993|OFF-AR-5903|1|15.237|12.1896
US-2012-JS15940140-41172|FUR-FU-3884|1|10.68|8.544
IN-2012-DL128657-40918|OFF-LA-4659|2|2.256|1.8048
EG-2015-DB366038-42132|OFF-SU-4328|2|12.51|10.008
TS-2013-GM4680133-41294|OFF-AR-5932|2|18.696|14.9568
ES-2012-HR14770120-40948|OFF-AR-3499|2|18.528|14.8224
IN-2014-HW1493527-41872|OFF-AR-3460|2|8.703|6.9624
IT-2015-JK1537064-42327|OFF-LA-4696|5|5.685|4.548
ES-2014-JE1616564-41824|OFF-AR-3483|6|5.355|4.284
IN-2015-LE16810130-42355|FUR-FU-4085|2|16.542|13.2336
ES-2015-MH1745545-42144|OFF-PA-4182|3|6.72|5.376
US-2014-JS15940140-41796|OFF-LA-3224|8|2.52|2.016
ES-2012-MM1792096-40934|TEC-AC-5193|4|19.6|15.68
CA-2012-JS15940140-41031|OFF-LA-3200|3|3.08|2.464
CA-2014-JS15940140-41906|OFF-BI-4249|1|5.81|4.648
IN-2013-NP18685144-41457|OFF-EN-5038|3|7.704|6.1632
ID-2012-RP1939097-41199|FUR-FU-6256|1|79.278|63.4224
CA-2015-JW15955140-42364|FUR-CH-4427|2|54.801|43.8408
ES-2015-SM2090545-42090|OFF-AR-3495|4|4.776|3.8208
PL-2014-TS11370103-41702|OFF-AR-6113|4|7.152|5.7216
ES-2014-TM2149045-41997|TEC-PH-5826|1|21.987|17.5896
IN-2013-VG217907-41315|OFF-AP-3568|2|18.783|15.0264
TU-2012-VS11820134-41224|OFF-EN-4911|2|29.304|23.4432
CA-2015-JW15955140-42116|FUR-FU-4025|4|54.2|43.36
CA-2015-JW15955140-42213|FUR-CH-4427|4|54.801|43.8408
MX-2013-NM1852082-41283|TEC-PH-5253|1|31.932|25.5456
US-2013-RD1958582-41622|FUR-FU-3030|2|29.1|23.28
ES-2015-AH1012045-42057|OFF-ST-6252|3|8.916|7.1328
IN-2015-AF1087058-42111|TEC-AC-5195|3|9.27|7.416
IV-2015-BP105029-42140|OFF-PA-6608|7|7.875|6.3
ID-2013-CD11980130-41388|OFF-SU-2979|7|10.764|8.6112
ID-2014-CS1213059-41875|OFF-PA-3995|3|7.575|6.06
ES-2012-DH1307545-41244|TEC-MA-6133|2|30.8013|24.64104
US-2013-JW15955140-41502|FUR-BO-5531|5|160.784|128.6272
CA-2015-JW15955140-42224|OFF-FA-6129|3|21.104|16.8832
SO-2015-JM5580116-42320|OFF-ST-5697|6|8.928|7.1424
IN-2014-KT16465113-41958|OFF-FA-3074|1|4.077|3.2616
CA-2015-JW15955140-42364|OFF-ST-4245|1|31.98|25.584
ES-2015-MF18250120-42165|TEC-AC-3393|2|15.408|12.3264
ID-2014-PG1882092-41761|TEC-AC-3392|3|12.213|9.7704
SF-2013-TT11265117-41349|TEC-AC-3396|4|30.912|24.7296
ES-2015-TR21325139-42042|OFF-FA-3020|1|4.464|3.5712
MX-2013-BF1121582-41419|FUR-CH-5394|5|53.568|42.8544
US-2015-GH1442598-42351|TEC-AC-4173|6|22.1487|17.71896
MX-2013-VM2168531-41635|OFF-EN-5037|2|13.488|10.7904
US-2014-MW1822018-41815|OFF-ST-4080|2|52.784|42.2272
MX-2012-RR1931582-41245|OFF-EN-3101|3|20.4|16.32
MX-2014-JK1562582-41816|TEC-PH-5357|5|50.4|40.32
US-2015-SC206955-42237|TEC-AC-4158|3|25.101|20.0808
ES-2012-AG1033045-41235|OFF-EN-3104|3|9.396|7.5168
IN-2015-BE1133527-42276|OFF-SU-6182|10|20.9085|16.7268
TU-2015-JW5955134-42263|TEC-CO-4784|2|50.12436|40.099488
ES-2015-MP1796545-42313|OFF-PA-4161|4|6.264|5.0112
CA-2015-JW15955140-42292|FUR-FU-3829|3|1.892|1.5136
SF-2014-MG8205117-42000|OFF-ST-4261|3|10.56|8.448
IN-2015-PB1880558-42314|OFF-SU-4303|2|14.856|11.8848
MX-2013-ML1741082-41527|OFF-EN-3108|1|5.247|4.1976
MX-2015-ND1837051-42276|OFF-ST-6059|4|14.688|11.7504
MX-2014-CC1255082-41961|TEC-MA-5001|2|10.326|8.2608
US-2015-SU20665143-42335|OFF-PA-4462|1|24.9|19.92
MX-2014-BO1142531-42001|FUR-CH-5408|3|41.115|32.892
MX-2014-NM18445132-41976|OFF-ST-6058|2|19.764|15.8112
US-2015-RA1991536-42196|OFF-AR-5922|3|10.332|8.2656
US-2013-JW15955140-41502|OFF-ST-4891|3|7.98|6.384
ES-2012-BC11125120-41010|FUR-CH-5408|2|41.115|32.892
IN-2014-BS1138027-41759|FUR-FU-6244|2|28.34|22.672
IN-2015-DB1340558-42094|FUR-FU-6278|2|9.54|7.632
CA-2015-JW15955140-42116|TEC-AC-6343|1|9.232|7.3856
TU-2012-FH4350134-41214|TEC-PH-5252|3|40.515|32.412
IZ-2014-GM450061-41998|OFF-ST-6284|2|14.208|11.3664
SF-2014-GA4515117-41997|OFF-ST-6252|1|8.916|7.1328
CA-2015-JW15955140-42224|OFF-AR-5653|3|5.84|4.672
IT-2015-JJ1576062-42367|OFF-BI-3188|3|8.361|6.6888
ES-2013-KL165558-41285|OFF-ST-4252|3|5.913|4.7304
NI-2012-KB660095-41098|TEC-MA-5513|3|80.55|64.44
IN-2014-LL1684058-41733|OFF-AR-3483|3|5.355|4.284
ID-2015-LC1705092-42098|OFF-AR-5933|1|43.794|35.0352
IN-2013-LO1717059-41292|OFF-PA-4182|2|6.72|5.376
IN-2015-MH1778527-42138|OFF-EN-3665|5|22.176|17.7408
MX-2014-NP1868582-41814|OFF-BI-3719|7|7.416|5.9328
IR-2012-RB964560-41269|OFF-AR-3463|1|12.876|10.3008
CA-2014-JW15955140-42001|OFF-LA-3197|2|2.088|1.6704
IR-2012-TS1143060-40963|OFF-BI-2914|2|2.664|2.1312
IN-2014-ZC2191058-41760|OFF-PA-6602|1|22.485|17.988
MX-2013-DL1331582-41395|OFF-EN-5023|2|8.7132|6.97056
MX-2015-TB2128018-42298|OFF-LA-4542|1|5.728|4.5824
MX-2013-MG1769528-41611|OFF-FA-3072|1|5.208|4.1664
MX-2013-TG2164018-41502|OFF-ST-6249|2|9.288|7.4304
MX-2015-BD1156082-42255|OFF-AR-5918|4|7.056|5.6448
CA-2015-JA15970140-42270|OFF-SU-5168|4|666.248|532.9984
ID-2013-AB1016558-41564|OFF-SU-2979|1|10.764|8.6112
ES-2012-AH1069064-41116|OFF-LA-3317|2|2.856|2.2848
IN-2012-AO108107-41251|OFF-AR-6111|2|8.982|7.1856
ID-2015-BD1172559-42185|OFF-ST-6024|3|6|4.8
IZ-2014-CS250561-41760|OFF-AR-3471|1|15.552|12.4416
IN-2015-DC1285058-42272|OFF-BI-2884|2|12.192|9.7536
IN-2015-EM1381058-42018|OFF-FA-5468|1|5.94|4.752
IT-2013-EM1382564-41529|OFF-ST-6058|1|19.764|15.8112
CA-2012-JA15970140-41224|FUR-TA-3412|4|262.11|209.688
ID-2014-JK153707-41881|OFF-FA-3061|2|7.4412|5.95296
IN-2014-LC1687058-41893|OFF-PA-5877|3|13.456|10.7648
ES-2014-LC1693048-41881|OFF-AR-3466|5|6.216|4.9728
ID-2015-MC176357-42132|OFF-SU-4987|3|11.394|9.1152
MO-2013-NK849086-41366|TEC-PH-5341|4|39.04|31.232
CA-2014-JA15970140-41884|OFF-AP-4222|4|94.185|75.348
CA-2012-JA15970140-41168|OFF-PA-6517|7|24.784|19.8272
IN-2012-SC2068021-40975|OFF-SU-4981|2|6.072|4.8576
IT-2015-TW2102564-42183|OFF-SU-4983|6|6.156|4.9248
ID-2015-TP21130130-42221|FUR-CH-5759|6|33.104|26.4832
CA-2015-JA15970140-42270|TEC-AC-5143|3|39.992|31.9936
ES-2014-TT21265139-41893|OFF-AR-5920|1|10.572|8.4576
EG-2014-VW1177538-41962|OFF-ST-4095|2|14.67|11.736
MX-2013-JG1516082-41542|OFF-ST-5705|5|18.639|14.9112
MX-2015-CM1244582-42354|OFF-EN-4450|2|20.62|16.496
US-2015-PL18925101-42311|FUR-FU-3943|3|43.464|34.7712
MX-2012-LS1697518-41188|OFF-AR-5919|5|9.804|7.8432
US-2013-SC2072555-41590|OFF-SU-4121|3|10.68|8.544
MZ-2013-AG30087-41591|TEC-AC-5116|4|21.078|16.8624
IN-2015-BD1132027-42081|OFF-PA-3991|3|11.184|8.9472
